;LOCAL;SECAO;CANDIDATO;VOTOS
2916;EE Levindo Lambert;264;BENE DA BALANÇA;7
2917;EE Levindo Lambert;264;LIA DE BIDA;1
2918;EE Levindo Lambert;264;VILSINHO;2
2919;EE Levindo Lambert;264;MOREIRA;12
2920;EE Levindo Lambert;264;GLAUBER DA SAÚDE;1
2921;EE Levindo Lambert;264;CID RODRIGUES;3
2922;EE Levindo Lambert;264;ZE MILTON;1
2923;EE Levindo Lambert;264;ERIC ERLON;6
2924;EE Levindo Lambert;264;FABIO SOUZA;1
2925;EE Levindo Lambert;264;CAROL RODRIGUES;3
2926;EE Levindo Lambert;264;JOÃO LUIZ DE NEGÃO;14
2927;EE Levindo Lambert;264;EILTON SANTIAGO;8
2928;EE Levindo Lambert;264;JARBINHAS;6
2929;EE Levindo Lambert;264;GERSON TEIXEIRA;1
2930;EE Levindo Lambert;264;ALAN MIRANDA;3
2931;EE Levindo Lambert;264;FABIO SALES;4
2932;EE Levindo Lambert;264;PATTY;1
2933;EE Levindo Lambert;264;JUNIOR GARÇOM;6
2934;EE Levindo Lambert;264;CARLIM;11
2935;EE Levindo Lambert;264;HAYANNE ERIKA;1
2936;EM Aurea de Paula;214;MARCELO PETRONE;22
2937;EM Aurea de Paula;214;LORIM DA PADARIA;3
2938;EM Aurea de Paula;214;JOÃO PELA;7
2939;EM Aurea de Paula;214;CLAUDIO SAMPA;2
2940;EM Aurea de Paula;214;VERONICA CHAVES;2
2941;EM Aurea de Paula;214;ANISIA DO SANTO ANTONIO;2
2942;EM Aurea de Paula;214;VALDECIR BADEGA;2
2943;EM Aurea de Paula;214;DORINHA;6
2944;EM Aurea de Paula;214;BETINHA DE LÉ;3
2945;EM Aurea de Paula;214;ORALDO MARTINS;1
2946;EM Aurea de Paula;214;EDSON MIRANDA;15
2947;EM Aurea de Paula;214;ZOIM;5
2948;EM Aurea de Paula;214;TAZINHA;8
2949;EM Aurea de Paula;214;PRISCILA MATOS;3
2950;EM Aurea de Paula;214;EVANDRO PINHO;3
2951;EM Aurea de Paula;214;GIL PAGÓLE;3
2952;EM Aurea de Paula;214;THIAGO DURÃES;11
2953;EM Aurea de Paula;214;CLEYTON GARDENAL;2
2954;EM Aurea de Paula;214;JUNIO BARBOSA;4
2955;EM Aurea de Paula;214;GERALDINHO;1
2956;EM Aurea de Paula;214;NILO DO TAXI;2
2957;EM Aurea de Paula;214;TIÃO DE OLEGARIO;14
2958;EM Aurea de Paula;214;MESSIAS;3
2959;EM Aurea de Paula;214;NINHÃO;2
2960;EM Aurea de Paula;214;MARIA CLARA;9
2961;EM Aurea de Paula;214;AGNELO MEDINA;2
2962;EM Aurea de Paula;214;MOACIR OLIVEIRA;16
2963;EM Aurea de Paula;214;ELIETE SILVEIRA;1
2964;EM Aurea de Paula;214;ELLEN JÉSSICA;2
2965;EM Aurea de Paula;214;HENILTON IMÓVEIS;10
2966;EM Aurea de Paula;214;ÍCARO CABELEREIRO;2
2967;EM Aurea de Paula;214;GERALDO DO PINCH;1
2968;EM Aurea de Paula;214;ZEZINHO DO SALÃO;9
2969;EM Aurea de Paula;214;LUCAS BAIXINHO;4
2970;EM Aurea de Paula;214;RUBINHO ENFERMEIRO;1
2971;EM Aurea de Paula;214;SERGINHO DA AUTO ELETRICA;1
2972;EM Aurea de Paula;214;LETICIA ASSISTENTE SOCIAL;4
2973;EM Aurea de Paula;214;MAERCIO;3
2974;EM Aurea de Paula;214;JADSON;16
2975;EM Aurea de Paula;214;JOÃO DETETIVE;5
2976;EM Aurea de Paula;214;BENE DA BALANÇA;7
2977;EM Aurea de Paula;214;LEILIANE PROFESSORA;2
2978;EM Aurea de Paula;214;LIA DE BIDA;1
2979;EM Aurea de Paula;214;VAGNER DA DENGUE;1
2980;EM Aurea de Paula;214;MOREIRA;9
2981;EM Aurea de Paula;214;GLAUBER DA SAÚDE;2
2982;EM Aurea de Paula;214;DAYANNE CARDOSO;1
2983;EM Aurea de Paula;214;ERIC ERLON;13
2984;EM Aurea de Paula;214;MAURICIO COSTA;1
2985;EM Aurea de Paula;214;GENIVALDO BARROS;1
2986;EM Aurea de Paula;214;ELIANY MAE ATIPICA;1
2987;EM Aurea de Paula;214;CAROL RODRIGUES;1
2988;EM Aurea de Paula;214;JOÃO LUIZ DE NEGÃO;10
2989;EM Aurea de Paula;214;EILTON SANTIAGO;2
2990;EM Aurea de Paula;214;JARBINHAS;1
2991;EM Aurea de Paula;214;GERSON TEIXEIRA;1
2992;EM Aurea de Paula;214;ALAN MIRANDA;6
2993;EM Aurea de Paula;214;FABIO SALES;3
2994;EM Aurea de Paula;214;JUNIOR GARÇOM;8
2995;EM Aurea de Paula;214;CARLIM;4
2996;EM Aurea de Paula;214;HAYANNE ERIKA;1
2997;EM Aurea de Paula;146;MARCELO PETRONE;31
2998;EM Aurea de Paula;146;LORIM DA PADARIA;2
2999;EM Aurea de Paula;146;JOÃO PELA;13
3000;EM Aurea de Paula;146;MARINA SANTANA;1
3001;EM Aurea de Paula;146;VICTOR MOTORISTA BODÃO;3
3002;EM Aurea de Paula;146;CLAUDIO SAMPA;2
3003;EM Aurea de Paula;146;ANISIA DO SANTO ANTONIO;1
3004;EM Aurea de Paula;146;VALDECIR BADEGA;1
3005;EM Aurea de Paula;146;DORINHA;3
3006;EM Aurea de Paula;146;BETINHA DE LÉ;12
3007;EM Aurea de Paula;146;LUIS VINICIUS DO CANTINHO;1
3008;EM Aurea de Paula;146;DIM DEFICIENTE VISUAL;1
3009;EM Aurea de Paula;146;MARLY;1
3010;EM Aurea de Paula;146;EDSON MIRANDA;9
3011;EM Aurea de Paula;146;ZOIM;6
3012;EM Aurea de Paula;146;TAZINHA;8
3013;EM Aurea de Paula;146;PRISCILA MATOS;1
3014;EM Aurea de Paula;146;SOLY;1
3015;EM Aurea de Paula;146;GIL PAGÓLE;4
3016;EM Aurea de Paula;146;THIAGO DURÃES;12
3017;EM Aurea de Paula;146;CLEYTON GARDENAL;2
3018;EM Aurea de Paula;146;JUNIO BARBOSA;2
3019;EM Aurea de Paula;146;NILO DO TAXI;3
3020;EM Aurea de Paula;146;TIÃO DE OLEGARIO;11
3021;EM Aurea de Paula;146;NINHÃO;1
3022;EM Aurea de Paula;146;KÉSLEY;1
3023;EM Aurea de Paula;146;MARIA CLARA;4
3024;EM Aurea de Paula;146;AGNELO MEDINA;4
3025;EM Aurea de Paula;146;MOACIR OLIVEIRA;12
3026;EM Aurea de Paula;146;MORGANA FIGUEIREDO;1
3027;EM Aurea de Paula;146;GATINHO SARMENTO;3
3028;EM Aurea de Paula;146;HENILTON IMÓVEIS;9
3029;EM Aurea de Paula;146;ZEZINHO DO SALÃO;8
3030;EM Aurea de Paula;146;SERGINHO DA AUTO ELETRICA;8
3031;EM Aurea de Paula;146;LETICIA ASSISTENTE SOCIAL;1
3032;EM Aurea de Paula;146;MAERCIO;1
3033;EM Aurea de Paula;146;CIDA;1
3034;EM Aurea de Paula;146;PEDINHA DO BAR;2
3035;EM Aurea de Paula;146;JADSON;13
3036;EM Aurea de Paula;146;JOÃO DETETIVE;6
3037;EM Aurea de Paula;146;BENE DA BALANÇA;8
3038;EM Aurea de Paula;146;LEILIANE PROFESSORA;1
3039;EM Aurea de Paula;146;LIA DE BIDA;3
3040;EM Aurea de Paula;146;VILSINHO;1
3041;EM Aurea de Paula;146;MOREIRA;6
3042;EM Aurea de Paula;146;PEU;3
3043;EM Aurea de Paula;146;CID RODRIGUES;1
3044;EM Aurea de Paula;146;ELIZENE;1
3045;EM Aurea de Paula;146;DAYANNE CARDOSO;1
3046;EM Aurea de Paula;146;ERIC ERLON;6
3047;EM Aurea de Paula;146;MAURICIO COSTA;2
3048;EM Aurea de Paula;146;GENIVALDO BARROS;2
3049;EM Aurea de Paula;146;FABIO SOUZA;1
3050;EM Aurea de Paula;146;CAROL RODRIGUES;3
3051;EM Aurea de Paula;146;JOÃO LUIZ DE NEGÃO;13
3052;EM Aurea de Paula;146;EILTON SANTIAGO;4
3053;EM Aurea de Paula;146;JARBINHAS;1
3054;EM Aurea de Paula;146;GERSON TEIXEIRA;1
3055;EM Aurea de Paula;146;ALAN MIRANDA;4
3056;EM Aurea de Paula;146;FABIO SALES;1
3057;EM Aurea de Paula;146;JUNIOR GARÇOM;9
3058;EM Aurea de Paula;146;CARLIM;5
3059;EM Aurea de Paula;146;HAYANNE ERIKA;1
3060;EM Aurea de Paula;190;MARCELO PETRONE;29
3061;EM Aurea de Paula;190;LORIM DA PADARIA;1
3062;EM Aurea de Paula;190;JOÃO PELA;8
3063;EM Aurea de Paula;190;MARINA SANTANA;2
3064;EM Aurea de Paula;190;CLAUDIO SAMPA;2
3065;EM Aurea de Paula;190;ADEMIR PEDREIRO;1
3066;EM Aurea de Paula;190;ANISIA DO SANTO ANTONIO;2
3067;EM Aurea de Paula;190;VALDECIR BADEGA;2
3068;EM Aurea de Paula;190;DORINHA;6
3069;EM Aurea de Paula;190;HIANCA FERREIRA;1
3070;EM Aurea de Paula;190;BETINHA DE LÉ;17
3071;EM Aurea de Paula;190;ORALDO MARTINS;1
3072;EM Aurea de Paula;190;DIM DEFICIENTE VISUAL;2
3073;EM Aurea de Paula;190;EDSON MIRANDA;11
3074;EM Aurea de Paula;190;ZOIM;6
3075;EM Aurea de Paula;190;TAZINHA;4
3076;EM Aurea de Paula;190;PRISCILA MATOS;2
3077;EM Aurea de Paula;190;EVANDRO PINHO;1
3078;EM Aurea de Paula;190;SOLY;1
3079;EM Aurea de Paula;190;GIL PAGÓLE;2
3080;EM Aurea de Paula;190;THIAGO DURÃES;9
3081;EM Aurea de Paula;190;CLEYTON GARDENAL;5
3082;EM Aurea de Paula;190;JUNIO BARBOSA;2
3083;EM Aurea de Paula;190;NILO DO TAXI;6
3084;EM Aurea de Paula;190;TIÃO DE OLEGARIO;9
3085;EM Aurea de Paula;190;MESSIAS;2
3086;EM Aurea de Paula;190;KÉSLEY;6
3087;EM Aurea de Paula;190;MARIA CLARA;11
3088;EM Aurea de Paula;190;AGNELO MEDINA;3
3089;EM Aurea de Paula;190;MOACIR OLIVEIRA;11
3090;EM Aurea de Paula;190;TINA SOARES;1
3091;EM Aurea de Paula;190;ELLEN JÉSSICA;1
3092;EM Aurea de Paula;190;JUAREZ DO TRATOR;1
3093;EM Aurea de Paula;190;HENILTON IMÓVEIS;4
3094;EM Aurea de Paula;190;ÍCARO CABELEREIRO;1
3095;EM Aurea de Paula;190;ZEZINHO DO SALÃO;8
3096;EM Aurea de Paula;190;LUCAS BAIXINHO;1
3097;EM Aurea de Paula;190;SERGINHO DA AUTO ELETRICA;3
3098;EM Aurea de Paula;190;MAERCIO;1
3099;EM Aurea de Paula;190;JADSON;10
3100;EM Aurea de Paula;190;JOÃO DETETIVE;7
3101;EM Aurea de Paula;190;JO DA PADARIA;2
3102;EM Aurea de Paula;190;BENE DA BALANÇA;5
3103;EM Aurea de Paula;190;LEILIANE PROFESSORA;3
3104;EM Aurea de Paula;190;LIA DE BIDA;2
3105;EM Aurea de Paula;190;MOREIRA;10
3106;EM Aurea de Paula;190;PEU;1
3107;EM Aurea de Paula;190;CID RODRIGUES;2
3108;EM Aurea de Paula;190;SAMUEL RODRIGUES;1
3109;EM Aurea de Paula;190;ELIZENE;1
3110;EM Aurea de Paula;190;DAYANNE CARDOSO;2
3111;EM Aurea de Paula;190;ZE MILTON;1
3112;EM Aurea de Paula;190;ERIC ERLON;6
3113;EM Aurea de Paula;190;MAURICIO COSTA;1
3114;EM Aurea de Paula;190;GENIVALDO BARROS;1
3115;EM Aurea de Paula;190;CAROL RODRIGUES;1
3116;EM Aurea de Paula;190;JOÃO LUIZ DE NEGÃO;11
3117;EM Aurea de Paula;190;EILTON SANTIAGO;8
3118;EM Aurea de Paula;190;GERSON TEIXEIRA;1
3119;EM Aurea de Paula;190;ALAN MIRANDA;4
3120;EM Aurea de Paula;190;FABIO SALES;2
3121;EM Aurea de Paula;190;JUNIOR GARÇOM;11
3122;EM Aurea de Paula;190;CARLIM;5
3123;EM Aurea de Paula;190;DEOLINDA DO FORRO;1
3124;EM Aurea de Paula;174;MARCELO PETRONE;25
3125;EM Aurea de Paula;174;LORIM DA PADARIA;3
3126;EM Aurea de Paula;174;JOÃO PELA;6
3127;EM Aurea de Paula;174;VICTOR MOTORISTA BODÃO;1
3128;EM Aurea de Paula;174;CLAUDIO SAMPA;1
3129;EM Aurea de Paula;174;VERONICA CHAVES;4
3130;EM Aurea de Paula;174;VALDECIR BADEGA;1
3131;EM Aurea de Paula;174;DORINHA;6
3132;EM Aurea de Paula;174;BETINHA DE LÉ;5
3133;EM Aurea de Paula;174;LUIS VINICIUS DO CANTINHO;2
3134;EM Aurea de Paula;174;ORALDO MARTINS;2
3135;EM Aurea de Paula;174;WESLEY GARÇOM;1
3136;EM Aurea de Paula;174;RAFA XCAR;1
3137;EM Aurea de Paula;174;EDSON MIRANDA;4
3138;EM Aurea de Paula;174;ZOIM;6
3139;EM Aurea de Paula;174;TAZINHA;6
3140;EM Aurea de Paula;174;PRISCILA MATOS;2
3141;EM Aurea de Paula;174;EVANDRO PINHO;1
3142;EM Aurea de Paula;174;SOLY;1
3143;EM Aurea de Paula;174;GIL PAGÓLE;1
3144;EM Aurea de Paula;174;THIAGO DURÃES;20
3145;EM Aurea de Paula;174;CLEYTON GARDENAL;1
3146;EM Aurea de Paula;174;JUNIO BARBOSA;1
3147;EM Aurea de Paula;174;NILO DO TAXI;4
3148;EM Aurea de Paula;174;TIÃO DE OLEGARIO;3
3149;EM Aurea de Paula;174;NINHÃO;1
3150;EM Aurea de Paula;174;KÉSLEY;5
3151;EM Aurea de Paula;174;MARIA CLARA;10
3152;EM Aurea de Paula;174;JOÃO ERIK PROTETOR;1
3153;EM Aurea de Paula;174;MOACIR OLIVEIRA;3
3154;EM Aurea de Paula;174;GATINHO SARMENTO;1
3155;EM Aurea de Paula;174;JUAREZ DO TRATOR;2
3156;EM Aurea de Paula;174;HENILTON IMÓVEIS;10
3157;EM Aurea de Paula;174;GERALDO DO PINCH;1
3158;EM Aurea de Paula;174;ZEZINHO DO SALÃO;9
3159;EM Aurea de Paula;174;LUCAS BAIXINHO;1
3160;EM Aurea de Paula;174;RUBINHO ENFERMEIRO;1
3161;EM Aurea de Paula;174;SERGINHO DA AUTO ELETRICA;6
3162;EM Aurea de Paula;174;LETICIA ASSISTENTE SOCIAL;1
3163;EM Aurea de Paula;174;MAERCIO;2
3164;EM Aurea de Paula;174;JADSON;7
3165;EM Aurea de Paula;174;JOÃO DETETIVE;3
3166;EM Aurea de Paula;174;JO DA PADARIA;1
3167;EM Aurea de Paula;174;BENE DA BALANÇA;10
3168;EM Aurea de Paula;174;LEILIANE PROFESSORA;3
3169;EM Aurea de Paula;174;LIA DE BIDA;3
3170;EM Aurea de Paula;174;VILSINHO;1
3171;EM Aurea de Paula;174;MOREIRA;7
3172;EM Aurea de Paula;174;PEU;2
3173;EM Aurea de Paula;174;GLAUBER DA SAÚDE;1
3174;EM Aurea de Paula;174;CID RODRIGUES;2
3175;EM Aurea de Paula;174;SAMUEL RODRIGUES;1
3176;EM Aurea de Paula;174;ELIZENE;1
3177;EM Aurea de Paula;174;ZE MILTON;2
3178;EM Aurea de Paula;174;ERIC ERLON;6
3179;EM Aurea de Paula;174;MAURICIO COSTA;3
3180;EM Aurea de Paula;174;GENIVALDO BARROS;1
3181;EM Aurea de Paula;174;ELIANY MAE ATIPICA;2
3182;EM Aurea de Paula;174;FABIO SOUZA;1
3183;EM Aurea de Paula;174;JOÃO LUIZ DE NEGÃO;12
3184;EM Aurea de Paula;174;EILTON SANTIAGO;5
3185;EM Aurea de Paula;174;JARBINHAS;2
3186;EM Aurea de Paula;174;GERSON TEIXEIRA;4
3187;EM Aurea de Paula;174;ALAN MIRANDA;4
3188;EM Aurea de Paula;174;FABIO SALES;1
3189;EM Aurea de Paula;174;JUNIOR GARÇOM;6
3190;EM Aurea de Paula;174;CARLIM;9
3191;EM Aurea de Paula;174;SELMA MORENA;1
3192;EM Aurea de Paula;228;MARCELO PETRONE;25
3193;EM Aurea de Paula;228;LORIM DA PADARIA;1
3194;EM Aurea de Paula;228;JOÃO PELA;4
3195;EM Aurea de Paula;228;VICTOR MOTORISTA BODÃO;1
3196;EM Aurea de Paula;228;CLAUDIO SAMPA;3
3197;EM Aurea de Paula;228;VERONICA CHAVES;4
3198;EM Aurea de Paula;228;VALDECIR BADEGA;2
3199;EM Aurea de Paula;228;DORINHA;8
3200;EM Aurea de Paula;228;HIANCA FERREIRA;1
3201;EM Aurea de Paula;228;BETINHA DE LÉ;12
3202;EM Aurea de Paula;228;ORALDO MARTINS;1
3203;EM Aurea de Paula;228;RAFA XCAR;1
3204;EM Aurea de Paula;228;EDSON MIRANDA;5
3205;EM Aurea de Paula;228;ZOIM;3
3206;EM Aurea de Paula;228;TAZINHA;2
3207;EM Aurea de Paula;228;PRISCILA MATOS;2
3208;EM Aurea de Paula;228;EVANDRO PINHO;1
3209;EM Aurea de Paula;228;GIL PAGÓLE;2
3210;EM Aurea de Paula;228;NADIA FRANCO;3
3211;EM Aurea de Paula;228;THIAGO DURÃES;16
3212;EM Aurea de Paula;228;CLEYTON GARDENAL;3
3213;EM Aurea de Paula;228;JUNIO BARBOSA;5
3214;EM Aurea de Paula;228;NILO DO TAXI;1
3215;EM Aurea de Paula;228;TIÃO DE OLEGARIO;7
3216;EM Aurea de Paula;228;MESSIAS;1
3217;EM Aurea de Paula;228;LEIDE DA SAÚDE;1
3218;EM Aurea de Paula;228;KÉSLEY;3
3219;EM Aurea de Paula;228;MARIA CLARA;13
3220;EM Aurea de Paula;228;AGNELO MEDINA;1
3221;EM Aurea de Paula;228;MOACIR OLIVEIRA;4
3222;EM Aurea de Paula;228;JUAREZ DO TRATOR;1
3223;EM Aurea de Paula;228;HENILTON IMÓVEIS;4
3224;EM Aurea de Paula;228;ÍCARO CABELEREIRO;1
3225;EM Aurea de Paula;228;ZEZINHO DO SALÃO;6
3226;EM Aurea de Paula;228;LUCAS BAIXINHO;2
3227;EM Aurea de Paula;228;SERGINHO DA AUTO ELETRICA;6
3228;EM Aurea de Paula;228;MAERCIO;2
3229;EM Aurea de Paula;228;PEDINHA DO BAR;1
3230;EM Aurea de Paula;228;JADSON;10
3231;EM Aurea de Paula;228;JOÃO DETETIVE;3
3232;EM Aurea de Paula;228;BENE DA BALANÇA;5
3233;EM Aurea de Paula;228;LEILIANE PROFESSORA;2
3234;EM Aurea de Paula;228;LIA DE BIDA;1
3235;EM Aurea de Paula;228;VILSINHO;1
3236;EM Aurea de Paula;228;MOREIRA;12
3237;EM Aurea de Paula;228;PEU;1
3238;EM Aurea de Paula;228;GLAUBER DA SAÚDE;1
3239;EM Aurea de Paula;228;CID RODRIGUES;2
3240;EM Aurea de Paula;228;SAMUEL RODRIGUES;1
3241;EM Aurea de Paula;228;DAYANNE CARDOSO;2
3242;EM Aurea de Paula;228;ZE MILTON;2
3243;EM Aurea de Paula;228;ERIC ERLON;7
3244;EM Aurea de Paula;228;MAURICIO COSTA;1
3245;EM Aurea de Paula;228;JOÃO LUIZ DE NEGÃO;8
3246;EM Aurea de Paula;228;EILTON SANTIAGO;5
3247;EM Aurea de Paula;228;JARBINHAS;3
3248;EM Aurea de Paula;228;GERSON TEIXEIRA;1
3249;EM Aurea de Paula;228;ALAN MIRANDA;6
3250;EM Aurea de Paula;228;FABIO SALES;7
3251;EM Aurea de Paula;228;JUNIOR GARÇOM;2
3252;EM Aurea de Paula;228;CARLIM;8
3253;EM Aurea de Paula;228;HAYANNE ERIKA;2
3254;EM Aurea de Paula;245;MARCELO PETRONE;29
3255;EM Aurea de Paula;245;LORIM DA PADARIA;2
3256;EM Aurea de Paula;245;JOÃO PELA;11
3257;EM Aurea de Paula;245;CLAUDIO SAMPA;4
3258;EM Aurea de Paula;245;VERONICA CHAVES;1
3259;EM Aurea de Paula;245;ANISIA DO SANTO ANTONIO;2
3260;EM Aurea de Paula;245;VALDECIR BADEGA;3
3261;EM Aurea de Paula;245;DORINHA;6
3262;EM Aurea de Paula;245;BETINHA DE LÉ;7
3263;EM Aurea de Paula;245;ORALDO MARTINS;3
3264;EM Aurea de Paula;245;EDSON MIRANDA;9
3265;EM Aurea de Paula;245;ZOIM;4
3266;EM Aurea de Paula;245;TAZINHA;11
3267;EM Aurea de Paula;245;PRISCILA MATOS;2
3268;EM Aurea de Paula;245;GIL PAGÓLE;3
3269;EM Aurea de Paula;245;THIAGO DURÃES;16
3270;EM Aurea de Paula;245;CLEYTON GARDENAL;3
3271;EM Aurea de Paula;245;JUNIO BARBOSA;4
3272;EM Aurea de Paula;245;PALOMA PIPOQUINHA;1
3273;EM Aurea de Paula;245;NILO DO TAXI;5
3274;EM Aurea de Paula;245;TIÃO DE OLEGARIO;6
3275;EM Aurea de Paula;245;KÉSLEY;1
3276;EM Aurea de Paula;245;MARIA CLARA;1
3277;EM Aurea de Paula;245;AGNELO MEDINA;2
3278;EM Aurea de Paula;245;JOÃO ERIK PROTETOR;1
3279;EM Aurea de Paula;245;MOACIR OLIVEIRA;8
3280;EM Aurea de Paula;245;GATINHO SARMENTO;1
3281;EM Aurea de Paula;245;JUAREZ DO TRATOR;1
3282;EM Aurea de Paula;245;HENILTON IMÓVEIS;7
3283;EM Aurea de Paula;245;ÍCARO CABELEREIRO;1
3284;EM Aurea de Paula;245;ZEZINHO DO SALÃO;13
3285;EM Aurea de Paula;245;LUCAS BAIXINHO;1
3286;EM Aurea de Paula;245;SERGINHO DA AUTO ELETRICA;2
3287;EM Aurea de Paula;245;MAERCIO;2
3288;EM Aurea de Paula;245;PEDINHA DO BAR;2
3289;EM Aurea de Paula;245;JADSON;11
3290;EM Aurea de Paula;245;JOÃO DETETIVE;4
3291;EM Aurea de Paula;245;JO DA PADARIA;1
3292;EM Aurea de Paula;245;BENE DA BALANÇA;10
3293;EM Aurea de Paula;245;LEILIANE PROFESSORA;6
3294;EM Aurea de Paula;245;LIA DE BIDA;2
3295;EM Aurea de Paula;245;VILSINHO;1
3296;EM Aurea de Paula;245;VAGNER DA DENGUE;1
3297;EM Aurea de Paula;245;MOREIRA;9
3298;EM Aurea de Paula;245;PEU;1
3299;EM Aurea de Paula;245;GLAUBER DA SAÚDE;3
3300;EM Aurea de Paula;245;SAMUEL RODRIGUES;1
3301;EM Aurea de Paula;245;ZE MILTON;1
3302;EM Aurea de Paula;245;ERIC ERLON;4
3303;EM Aurea de Paula;245;MAURICIO COSTA;3
3304;EM Aurea de Paula;245;GENIVALDO BARROS;1
3305;EM Aurea de Paula;245;ELIANY MAE ATIPICA;1
3306;EM Aurea de Paula;245;CAROL RODRIGUES;1
3307;EM Aurea de Paula;245;JOÃO LUIZ DE NEGÃO;12
3308;EM Aurea de Paula;245;EILTON SANTIAGO;6
3309;EM Aurea de Paula;245;ALAN MIRANDA;5
3310;EM Aurea de Paula;245;FABIO SALES;1
3311;EM Aurea de Paula;245;JUNIOR GARÇOM;5
3312;EM Aurea de Paula;245;CARLIM;6
3313;EM Aurea de Paula;245;SELMA MORENA;1
3314;EM Aurea de Paula;266;MARCELO PETRONE;7
3315;EM Aurea de Paula;266;LORIM DA PADARIA;3
3316;EM Aurea de Paula;266;VERONICA CHAVES;3
3317;EM Aurea de Paula;266;ANISIA DO SANTO ANTONIO;2
3318;EM Aurea de Paula;266;DORINHA;3
3319;EM Aurea de Paula;266;BETINHA DE LÉ;2
3320;EM Aurea de Paula;266;LUIS VINICIUS DO CANTINHO;1
3321;EM Aurea de Paula;266;ORALDO MARTINS;1
3322;EM Aurea de Paula;266;EDSON MIRANDA;3
3323;EM Aurea de Paula;266;ZOIM;1
3324;EM Aurea de Paula;266;TAZINHA;3
3325;EM Aurea de Paula;266;PRISCILA MATOS;1
3326;EM Aurea de Paula;266;THIAGO DURÃES;8
3327;EM Aurea de Paula;266;CLEYTON GARDENAL;1
3328;EM Aurea de Paula;266;JUNIO BARBOSA;1
3329;EM Aurea de Paula;266;NILO DO TAXI;1
3330;EM Aurea de Paula;266;TIÃO DE OLEGARIO;5
3331;EM Aurea de Paula;266;KÉSLEY;1
3332;EM Aurea de Paula;266;MARIA CLARA;1
3333;EM Aurea de Paula;266;MOACIR OLIVEIRA;7
3334;EM Aurea de Paula;266;HENILTON IMÓVEIS;6
3335;EM Aurea de Paula;266;ÍCARO CABELEREIRO;1
3336;EM Aurea de Paula;266;ZEZINHO DO SALÃO;3
3337;EM Aurea de Paula;266;MAERCIO;3
3338;EM Aurea de Paula;266;PEDINHA DO BAR;1
3339;EM Aurea de Paula;266;JADSON;8
3340;EM Aurea de Paula;266;JOÃO DETETIVE;3
3341;EM Aurea de Paula;266;BENE DA BALANÇA;2
3342;EM Aurea de Paula;266;LIA DE BIDA;1
3343;EM Aurea de Paula;266;VILSINHO;2
3344;EM Aurea de Paula;266;MOREIRA;5
3345;EM Aurea de Paula;266;GLAUBER DA SAÚDE;2
3346;EM Aurea de Paula;266;CID RODRIGUES;2
3347;EM Aurea de Paula;266;ERIC ERLON;3
3348;EM Aurea de Paula;266;ESTÉ DO BRIGADEIRO;1
3349;EM Aurea de Paula;266;JOÃO LUIZ DE NEGÃO;5
3350;EM Aurea de Paula;266;JARBINHAS;2
3351;EM Aurea de Paula;266;ALAN MIRANDA;1
3352;EM Aurea de Paula;266;FABIO SALES;1
3353;EM Aurea de Paula;266;PATTY;1
3354;EM Aurea de Paula;266;JUNIOR GARÇOM;1
3355;EM Aurea de Paula;266;CARLIM;6
3356;EE Joao Porfirio;32;MARCELO PETRONE;14
3357;EE Joao Porfirio;32;LORIM DA PADARIA;5
3358;EE Joao Porfirio;32;JOÃO PELA;4
3359;EE Joao Porfirio;32;MARINA SANTANA;1
3360;EE Joao Porfirio;32;VERONICA CHAVES;3
3361;EE Joao Porfirio;32;DORINHA;5
3362;EE Joao Porfirio;32;HIANCA FERREIRA;1
3363;EE Joao Porfirio;32;BETINHA DE LÉ;9
3364;EE Joao Porfirio;32;DIM DEFICIENTE VISUAL;1
3365;EE Joao Porfirio;32;EDSON MIRANDA;2
3366;EE Joao Porfirio;32;ZOIM;1
3367;EE Joao Porfirio;32;TAZINHA;2
3368;EE Joao Porfirio;32;PRISCILA MATOS;1
3369;EE Joao Porfirio;32;EVANDRO PINHO;1
3370;EE Joao Porfirio;32;GIL PAGÓLE;1
3371;EE Joao Porfirio;32;THIAGO DURÃES;4
3372;EE Joao Porfirio;32;JUNIO BARBOSA;1
3373;EE Joao Porfirio;32;NILO DO TAXI;4
3374;EE Joao Porfirio;32;TIÃO DE OLEGARIO;2
3375;EE Joao Porfirio;32;MESSIAS;2
3376;EE Joao Porfirio;32;NINHÃO;2
3377;EE Joao Porfirio;32;MARIA CLARA;4
3378;EE Joao Porfirio;32;ANDRE CAIRES;1
3379;EE Joao Porfirio;32;JOÃO ERIK PROTETOR;1
3380;EE Joao Porfirio;32;MOACIR OLIVEIRA;3
3381;EE Joao Porfirio;32;GATINHO SARMENTO;1
3382;EE Joao Porfirio;32;JUAREZ DO TRATOR;1
3383;EE Joao Porfirio;32;HENILTON IMÓVEIS;5
3384;EE Joao Porfirio;32;ÍCARO CABELEREIRO;1
3385;EE Joao Porfirio;32;ZEZINHO DO SALÃO;4
3386;EE Joao Porfirio;32;RUBINHO ENFERMEIRO;1
3387;EE Joao Porfirio;32;SERGINHO DA AUTO ELETRICA;2
3388;EE Joao Porfirio;32;LETICIA ASSISTENTE SOCIAL;3
3389;EE Joao Porfirio;32;MAERCIO;1
3390;EE Joao Porfirio;32;JADSON;19
3391;EE Joao Porfirio;32;JOÃO DETETIVE;7
3392;EE Joao Porfirio;32;BENE DA BALANÇA;4
3393;EE Joao Porfirio;32;VILSINHO;7
